hero_1_id,hero_1_name,type,hero_2_id,hero_2_name,advantage,safelane_matches,safelane_wins,safelane_winrate,midlane_matches,midlane_wins,midlane_winrate,offlane_matches,offlane_wins,offlane_winrate,soft_support_matches,soft_support_wins,soft_support_winrate,hard_support_matches,hard_support_wins,hard_support_winrate
95,Troll Warlord,with,100,Tusk,0.01644,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,11,Shadow Fiend,0.01596,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,121,Grimstroke,0.0155,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,32,Riki,0.01549,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,99,Bristleback,0.01535,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,91,Io,0.01425,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,76,Outworld Destroyer,0.01424,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,109,Terrorblade,0.0138,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,33,Enigma,0.0129,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,101,Skywrath Mage,0.01247,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,106,Ember Spirit,0.01204,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,50,Dazzle,0.01198,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,41,Faceless Void,0.01062,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,145,Kez,0.01014,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,86,Rubick,0.00946,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,7,Earthshaker,0.00878,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,71,Spirit Breaker,0.00827,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,84,Ogre Magi,0.00824,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,96,Centaur Warrunner,0.00705,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,85,Undying,0.00645,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,31,Lich,0.00631,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,13,Puck,0.00592,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,36,Necrophos,0.00523,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,5,Crystal Maiden,0.0052,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,46,Templar Assassin,0.00513,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,97,Magnus,0.00509,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,63,Weaver,0.00503,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,94,Medusa,0.00494,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,108,Underlord,0.00441,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,87,Disruptor,0.00389,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,28,Slardar,0.00339,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,23,Kunkka,0.00298,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,35,Sniper,0.00293,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,26,Lion,0.00204,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,14,Pudge,0.00197,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,126,Void Spirit,0.00181,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,19,Tiny,0.00117,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,123,Hoodwink,0.0011,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,111,Oracle,0.00095,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,67,Spectre,0.00069,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,93,Slark,0.00044,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,57,Omniknight,0.00035,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,21,Windranger,0.00014,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,98,Timbersaw,-0.00132,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,90,Keeper of the Light,-0.00151,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,73,Alchemist,-0.00176,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,42,Wraith King,-0.00206,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,74,Invoker,-0.00216,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,22,Zeus,-0.00233,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,12,Phantom Lancer,-0.00266,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,34,Tinker,-0.00348,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,15,Razor,-0.00365,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,105,Techies,-0.00524,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,56,Clinkz,-0.00553,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,75,Silencer,-0.00559,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,45,Pugna,-0.00569,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,83,Treant Protector,-0.00769,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,39,Queen of Pain,-0.00817,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,62,Bounty Hunter,-0.00886,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,48,Luna,-0.00986,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,47,Viper,-0.00987,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,59,Huskar,-0.0106,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,40,Venomancer,-0.01271,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,107,Earth Spirit,-0.01291,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,30,Witch Doctor,-0.01339,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,44,Phantom Assassin,-0.0135,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,3,Bane,-0.01363,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,136,Marci,-0.01368,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,60,Night Stalker,-0.01372,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,9,Mirana,-0.01404,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,64,Jakiro,-0.01405,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,88,Nyx Assassin,-0.01441,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,51,Clockwerk,-0.0145,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,25,Lina,-0.01454,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,69,Doom,-0.01563,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,2,Axe,-0.01615,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,112,Winter Wyvern,-0.01737,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,1,Anti-Mage,-0.01819,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,119,Dark Willow,-0.0183,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,29,Tidehunter,-0.02016,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,53,Nature's Prophet,-0.02048,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,17,Storm Spirit,-0.02176,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,54,Lifestealer,-0.02488,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,81,Chaos Knight,-0.02665,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,52,Leshrac,-0.02741,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,18,Sven,-0.0281,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,114,Monkey King,-0.02836,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,66,Chen,-0.02863,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,120,Pangolier,-0.02984,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,38,Beastmaster,-0.03006,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,135,Dawnbreaker,-0.03101,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,77,Lycan,-0.03119,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,72,Gyrocopter,-0.03318,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,55,Dark Seer,-0.03565,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,6,Drow Ranger,-0.03636,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,79,Shadow Demon,-0.03803,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,70,Ursa,-0.03947,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,80,Lone Druid,-0.04505,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,102,Abaddon,-0.05306,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,8,Juggernaut,-0.05403,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,89,Naga Siren,-0.05809,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
95,Troll Warlord,with,10,Morphling,-0.05865,21631,11180,0.5169,1289,689,0.5345,1844,970,0.526,434,208,0.4793,520,257,0.4942
96,Centaur Warrunner,vs,94,Medusa,0.06742,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,61,Broodmother,0.06008,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,92,Visage,0.04099,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,35,Sniper,0.03858,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,137,Primal Beast,0.03627,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,16,Sand King,0.03507,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,113,Arc Warden,0.03485,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,67,Spectre,0.03339,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,138,Muerta,0.03196,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,38,Beastmaster,0.02738,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,112,Winter Wyvern,0.02572,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,79,Shadow Demon,0.02374,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,4,Bloodseeker,0.02252,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,123,Hoodwink,0.02134,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,45,Pugna,0.02073,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,12,Phantom Lancer,0.01969,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,136,Marci,0.01956,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,105,Techies,0.01858,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,21,Windranger,0.01847,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,58,Enchantress,0.01694,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,81,Chaos Knight,0.01676,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,48,Luna,0.0158,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,44,Phantom Assassin,0.01568,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,68,Ancient Apparition,0.01387,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,108,Underlord,0.01318,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,3,Bane,0.0126,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,71,Spirit Breaker,0.0117,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,31,Lich,0.01113,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,104,Legion Commander,0.01099,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,56,Clinkz,0.01086,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,25,Lina,0.01067,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,6,Drow Ranger,0.0105,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,64,Jakiro,0.01045,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,47,Viper,0.00849,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,32,Riki,0.00805,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,120,Pangolier,0.00783,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,57,Omniknight,0.0077,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,52,Leshrac,0.00761,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,22,Zeus,0.00722,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,84,Ogre Magi,0.00673,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,89,Naga Siren,0.00652,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,1,Anti-Mage,0.00643,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,2,Axe,0.00618,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,107,Earth Spirit,0.0058,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,121,Grimstroke,0.00519,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,40,Venomancer,0.00492,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,42,Wraith King,0.00487,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,26,Lion,0.00473,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,23,Kunkka,0.00361,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,20,Vengeful Spirit,0.00347,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,86,Rubick,0.00293,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,14,Pudge,0.00211,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,41,Faceless Void,0.00202,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,75,Silencer,0.00096,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,13,Puck,0.00075,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,60,Night Stalker,0.00071,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,128,Snapfire,0.00063,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,51,Clockwerk,0.00053,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,55,Dark Seer,-0.00057,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,59,Huskar,-0.00062,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,90,Keeper of the Light,-0.00077,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,39,Queen of Pain,-0.00096,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,53,Nature's Prophet,-0.00099,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,28,Slardar,-0.0012,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,43,Death Prophet,-0.00138,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,126,Void Spirit,-0.00179,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,27,Shadow Shaman,-0.00183,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,119,Dark Willow,-0.00206,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,11,Shadow Fiend,-0.00238,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,37,Warlock,-0.00246,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,109,Terrorblade,-0.00315,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,102,Abaddon,-0.00334,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,135,Dawnbreaker,-0.00349,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,7,Earthshaker,-0.00376,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,93,Slark,-0.00401,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,97,Magnus,-0.00432,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,101,Skywrath Mage,-0.00461,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,72,Gyrocopter,-0.00519,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,49,Dragon Knight,-0.00524,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,95,Troll Warlord,-0.00544,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,65,Batrider,-0.00561,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,129,Mars,-0.0058,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
96,Centaur Warrunner,vs,29,Tidehunter,-0.00582,593,287,0.484,849,411,0.4841,55126,28837,0.5231,1796,914,0.5089,913,457,0.5005
